origin_user_id,origin_user_name,retweet_user_id,retweet_user_name,origin_content,retweet_content,origin_user_followers_num
1680430844,都市现场,1680430844,都市现场,福利来了江西森林旅游年票一本内含38个景区免费门票每次一人次心动就赶紧加关注都市现场并且转发并评论无需截止日期11月7日中午12时,在上对本次活动进行抽奖鉴定结果公正有效参见欢迎大家监督,38591
1680430844,都市现场,1680430844,都市现场,福利来了江西森林旅游年票一本内含38个景区免费门票每次一人次心动就赶紧加关注都市现场并且转发并评论无需截止日期11月7日中午12时,在上对本次活动进行抽奖鉴定结果公正有效参见欢迎大家监督,38591
1680430844,都市现场,1680430844,都市现场,福利来了江西森林旅游年票一本内含38个景区免费门票每次一人次心动就赶紧加关注都市现场并且转发并评论无需截止日期11月7日中午12时,各位博友由于大家参与热情很高经过与省林业厅相关人员协调中奖人数将上调到10名赶紧猛击转发吧,38591
1680430844,都市现场,1680430844,都市现场,福利来了江西森林旅游年票一本内含38个景区免费门票每次一人次心动就赶紧加关注都市现场并且转发并评论无需截止日期11月7日中午12时,今天中午即将抽出5名幸运博友请大家关注,38591
1680430844,都市现场,1680430844,都市现场,福利来了江西森林旅游年票一本内含38个景区免费门票每次一人次心动就赶紧加关注都市现场并且转发并评论无需截止日期11月7日中午12时,明天中午即将揭晓中奖者感兴趣的童鞋猛击转发,38591
1680430844,都市现场,1680430844,都市现场,福利来了江西森林旅游年票一本内含38个景区免费门票每次一人次心动就赶紧加关注都市现场并且转发并评论无需截止日期11月7日中午12时,好活动,38591
1680430844,都市现场,1680430844,都市现场,福利来了江西森林旅游年票一本内含38个景区免费门票每次一人次心动就赶紧加关注都市现场并且转发并评论无需截止日期11月7日中午12时,今晚都市现场节目中还会报道这个年票的新闻大家晚上6点就打开电视看都市现场,38591
1660209951,全球时尚,1838171472,手感妹,人不要太任性因为你是活给未来的你不要让未来的你讨厌现在的你,为图,4683939
1660209951,全球时尚,1769242393,九藜之民,人不要太任性因为你是活给未来的你不要让未来的你讨厌现在的你,猫猫,4683939
1660209951,全球时尚,1846602577,陈静-宁静深海的鱼,人不要太任性因为你是活给未来的你不要让未来的你讨厌现在的你,转发微博,4683939
1660209951,全球时尚,1143035011,冼汝杰,人不要太任性因为你是活给未来的你不要让未来的你讨厌现在的你,转发微博,4683939
1660209951,全球时尚,1151667435,DK___豪,人不要太任性因为你是活给未来的你不要让未来的你讨厌现在的你,认同,4683939
1660209951,全球时尚,1698202454,金碧嘉,人不要太任性因为你是活给未来的你不要让未来的你讨厌现在的你,转发微博,4683939
1660209951,全球时尚,1671792584,J_小源,人不要太任性因为你是活给未来的你不要让未来的你讨厌现在的你,转发微博,4683939
1660209951,全球时尚,1866927564,唐装宋辞,人不要太任性因为你是活给未来的你不要让未来的你讨厌现在的你,转发微博,4683939
1660209951,全球时尚,1799017147,小葵_zhang,人不要太任性因为你是活给未来的你不要让未来的你讨厌现在的你,哈哈你还不是一样没睡哈哈,4683939
1660209951,全球时尚,1799017147,小葵_zhang,人不要太任性因为你是活给未来的你不要让未来的你讨厌现在的你,会讨厌吗,4683939
1769256423,导演阿汤哥,1769256423,导演阿汤哥,有人说只有不要脸的人才能做大事我脸皮还是太薄了得厚些了偷笑晚安睡觉月亮,回复谢谢晓航心,10207
1642635773,我们爱讲冷笑话,1657221835,菇凉就要喝高粱,据说这个吃货是现在最火的吃货有木有,可爱,4897576
1642635773,我们爱讲冷笑话,1698165714,最格调,据说这个吃货是现在最火的吃货有木有,绝度有,4897576
1642635773,我们爱讲冷笑话,1702193367,奥特萝卜曼,据说这个吃货是现在最火的吃货有木有,对不起我又控制不住自己转了,4897576
1642635773,我们爱讲冷笑话,1801296555,WANGZIYAO-,据说这个吃货是现在最火的吃货有木有,error,4897576
1642635773,我们爱讲冷笑话,1802020077,loveshinhye,据说这个吃货是现在最火的吃货有木有,是呆萌帅,4897576
1642635773,我们爱讲冷笑话,1859397232,strawberry__baby,据说这个吃货是现在最火的吃货有木有,萌物,4897576
1642635773,我们爱讲冷笑话,1863248352,ti_amo_italia,据说这个吃货是现在最火的吃货有木有,good,4897576
1642635773,我们爱讲冷笑话,1808289237,Z玮W_E_I,据说这个吃货是现在最火的吃货有木有,达人一周年吃货萌,4897576
1642635773,我们爱讲冷笑话,1231498123,老萌萌萌不萌-_-,据说这个吃货是现在最火的吃货有木有,呀呀呀人家再吃都是标准身材,4897576
1642635773,我们爱讲冷笑话,1741418537,追逐__零_始,据说这个吃货是现在最火的吃货有木有,有,4897576
1767960562,19楼,1838165112,圆滚滚的甜甜圈,西湖边的各种凌乱图组,断桥,310560
1767960562,19楼,1856886332,猫猫浅浅,西湖边的各种凌乱图组,第一张霸气啊奥特曼,310560
1907299322,吸血鬼日记控,1838810780,李子果李子花,首发中英字幕吸血鬼日记超好听插曲whilafevyhilbjnkhlnk,,435214
1907299322,吸血鬼日记控,1678795430,我是你的药儿,首发中英字幕吸血鬼日记超好听插曲whilafevyhilbjnkhlnk,吸血鬼控们,435214
1907299322,吸血鬼日记控,1838879664,0从头来过0,首发中英字幕吸血鬼日记超好听插曲whilafevyhilbjnkhlnk,转发微博,435214
1907299322,吸血鬼日记控,1768677002,RelativeLove,首发中英字幕吸血鬼日记超好听插曲whilafevyhilbjnkhlnk,,435214
1907299322,吸血鬼日记控,1664660832,糖妹妹TY,首发中英字幕吸血鬼日记超好听插曲whilafevyhilbjnkhlnk,whigood,435214
1907299322,吸血鬼日记控,1139352740,star_rui,首发中英字幕吸血鬼日记超好听插曲whilafevyhilbjnkhlnk,就是这个旋律,435214
1907299322,吸血鬼日记控,1149969471,月野兔__小_,首发中英字幕吸血鬼日记超好听插曲whilafevyhilbjnkhlnk,,435214
1907299322,吸血鬼日记控,1671113537,杰锐姜,首发中英字幕吸血鬼日记超好听插曲whilafevyhilbjnkhlnk,争取本月追完这个剧,435214
1907299322,吸血鬼日记控,1799517334,Stupid-Ula,首发中英字幕吸血鬼日记超好听插曲whilafevyhilbjnkhlnk,不错,435214
1907299322,吸血鬼日记控,1854091592,ing-tk,首发中英字幕吸血鬼日记超好听插曲whilafevyhilbjnkhlnk,心,435214
2215956807,男装潮流搭配,1784453292,我系肥滋,有人试过吗,转发微博,741063
2215956807,男装潮流搭配,1787744230,Ra欲沉沦,有人试过吗,喜欢这个风格哈哈亲亲,741063
2215956807,男装潮流搭配,1680293330,跳跃的小红袄,有人试过吗,,741063
1896697435,展江,1839587015,月光-Grace,两种境界和反应率团在台湾中南部展开拜会的大陆国台办副主任郑立中昨日惊闻88高龄的父亲在福州病逝今天上午结束行程搭乘11时20分厦门航空班机从桃园返回福州奔丧69岁的重庆人易如国老先生进京演出前7日其母去世8日向亲友嘱托后事9日进京坚持唱红到最后,,787371
1896697435,展江,1695950424,搭讪子,两种境界和反应率团在台湾中南部展开拜会的大陆国台办副主任郑立中昨日惊闻88高龄的父亲在福州病逝今天上午结束行程搭乘11时20分厦门航空班机从桃园返回福州奔丧69岁的重庆人易如国老先生进京演出前7日其母去世8日向亲友嘱托后事9日进京坚持唱红到最后,围观,787371
1896697435,展江,1232188121,路一虎,两种境界和反应率团在台湾中南部展开拜会的大陆国台办副主任郑立中昨日惊闻88高龄的父亲在福州病逝今天上午结束行程搭乘11时20分厦门航空班机从桃园返回福州奔丧69岁的重庆人易如国老先生进京演出前7日其母去世8日向亲友嘱托后事9日进京坚持唱红到最后,有见地,787371
1896697435,展江,1232188121,路一虎,两种境界和反应率团在台湾中南部展开拜会的大陆国台办副主任郑立中昨日惊闻88高龄的父亲在福州病逝今天上午结束行程搭乘11时20分厦门航空班机从桃园返回福州奔丧69岁的重庆人易如国老先生进京演出前7日其母去世8日向亲友嘱托后事9日进京坚持唱红到最后,回复有见地,787371
1896697435,展江,1878759173,汤嘉琛,两种境界和反应率团在台湾中南部展开拜会的大陆国台办副主任郑立中昨日惊闻88高龄的父亲在福州病逝今天上午结束行程搭乘11时20分厦门航空班机从桃园返回福州奔丧69岁的重庆人易如国老先生进京演出前7日其母去世8日向亲友嘱托后事9日进京坚持唱红到最后,,787371
1896697435,展江,1281564573,田波澜,两种境界和反应率团在台湾中南部展开拜会的大陆国台办副主任郑立中昨日惊闻88高龄的父亲在福州病逝今天上午结束行程搭乘11时20分厦门航空班机从桃园返回福州奔丧69岁的重庆人易如国老先生进京演出前7日其母去世8日向亲友嘱托后事9日进京坚持唱红到最后,偷笑,787371
1896697435,展江,1873921504,首席金融分析师,两种境界和反应率团在台湾中南部展开拜会的大陆国台办副主任郑立中昨日惊闻88高龄的父亲在福州病逝今天上午结束行程搭乘11时20分厦门航空班机从桃园返回福州奔丧69岁的重庆人易如国老先生进京演出前7日其母去世8日向亲友嘱托后事9日进京坚持唱红到最后,失望,787371
1896697435,展江,1922967941,学而优新港店,两种境界和反应率团在台湾中南部展开拜会的大陆国台办副主任郑立中昨日惊闻88高龄的父亲在福州病逝今天上午结束行程搭乘11时20分厦门航空班机从桃园返回福州奔丧69岁的重庆人易如国老先生进京演出前7日其母去世8日向亲友嘱托后事9日进京坚持唱红到最后,传统中国信奉的是百善孝为先历朝历代统治者无不自我标榜本朝以孝治天下然而不知何时我们的宣传却总是表彰那些违反人性违背人伦的不可能这或许也是今日社会日趋堕落的一个根源老吾老以及人之老幼吾幼以及人之幼一个连自己家人的死都无所谓的人怎能让人相信呢,787371
1896697435,展江,1809009441,湖南联通-谭明,两种境界和反应率团在台湾中南部展开拜会的大陆国台办副主任郑立中昨日惊闻88高龄的父亲在福州病逝今天上午结束行程搭乘11时20分厦门航空班机从桃园返回福州奔丧69岁的重庆人易如国老先生进京演出前7日其母去世8日向亲友嘱托后事9日进京坚持唱红到最后,厚养薄葬不要变成子欲养而亲不在两个人都有可取之处可学之处无所谓对错,787371
1896697435,展江,1632033051,维君子臣,两种境界和反应率团在台湾中南部展开拜会的大陆国台办副主任郑立中昨日惊闻88高龄的父亲在福州病逝今天上午结束行程搭乘11时20分厦门航空班机从桃园返回福州奔丧69岁的重庆人易如国老先生进京演出前7日其母去世8日向亲友嘱托后事9日进京坚持唱红到最后,我在北京没感觉唱红有什么影响是超市促销那样吗,787371
1768675440,Witness__怡_,1768675440,Witness__怡_,,他自己晒出来的,685
1768675440,Witness__怡_,1851054743,郑青岚KakaLam,,哈哈哈哈,685
1865879035,虎扑足球德甲专区,1659286554,儒雅的不二,拜仁门将诺伊尔近日接受了fcbtv的采访回答了一些粉丝的提问当被问及是否喜欢巴伐利亚的食物时小新答道肝味肉丸汤味道不错我还喜欢吃煎饼卷肉圆因为我们在球场上活动量很大所以吃饱喝足才能让肥臀满场飘汗,吃还找理由,16208
1970009942,广州美食收藏,1838803714,N_1c,子华话你知饮得highhigh地不如返屋企损人先利己打赢靠暗器若要人不知唔好甘低得闲奸一奸大病都好翻你唔丑你点算丑啊你_块面唔多实用_解嘛你_鼻台太大_眼耳口鼻咪唔见使咯处男系无资格自杀_如果你没有时间谈情就请你跟我露营错就要认要对方认,,62293
1970009942,广州美食收藏,1832600034,广州好着数,子华话你知饮得highhigh地不如返屋企损人先利己打赢靠暗器若要人不知唔好甘低得闲奸一奸大病都好翻你唔丑你点算丑啊你_块面唔多实用_解嘛你_鼻台太大_眼耳口鼻咪唔见使咯处男系无资格自杀_如果你没有时间谈情就请你跟我露营错就要认要对方认,现场2013黄子华栋笃笑洗燥广州新闻发布会现场广州场多谢大家支持子华宣布加开1月3号场次门票稍后公开发售,62293
1970009942,广州美食收藏,1749942153,茶茶茶茶丸,子华话你知饮得highhigh地不如返屋企损人先利己打赢靠暗器若要人不知唔好甘低得闲奸一奸大病都好翻你唔丑你点算丑啊你_块面唔多实用_解嘛你_鼻台太大_眼耳口鼻咪唔见使咯处男系无资格自杀_如果你没有时间谈情就请你跟我露营错就要认要对方认,__,62293
1970009942,广州美食收藏,1898582380,何焱_,子华话你知饮得highhigh地不如返屋企损人先利己打赢靠暗器若要人不知唔好甘低得闲奸一奸大病都好翻你唔丑你点算丑啊你_块面唔多实用_解嘛你_鼻台太大_眼耳口鼻咪唔见使咯处男系无资格自杀_如果你没有时间谈情就请你跟我露营错就要认要对方认,,62293
1970009942,广州美食收藏,1784548033,ZvZcreamy,子华话你知饮得highhigh地不如返屋企损人先利己打赢靠暗器若要人不知唔好甘低得闲奸一奸大病都好翻你唔丑你点算丑啊你_块面唔多实用_解嘛你_鼻台太大_眼耳口鼻咪唔见使咯处男系无资格自杀_如果你没有时间谈情就请你跟我露营错就要认要对方认,哈哈,62293
1990309453,皇马新闻,1678645307,大T在MoCA,德国总理默克尔探营德国队驻地并与球员共进晚餐好羡慕这样的国家领导人可怜小美人你怎么还坐着呢偷笑,鼓掌鼓掌,250652
1990309453,皇马新闻,1662759624,卷毛兔子爱梅秃,德国总理默克尔探营德国队驻地并与球员共进晚餐好羡慕这样的国家领导人可怜小美人你怎么还坐着呢偷笑,,250652
1990309453,皇马新闻,1678127541,闵扬SAIF,德国总理默克尔探营德国队驻地并与球员共进晚餐好羡慕这样的国家领导人可怜小美人你怎么还坐着呢偷笑,,250652
1990309453,皇马新闻,1684665287,叶落醉无声,德国总理默克尔探营德国队驻地并与球员共进晚餐好羡慕这样的国家领导人可怜小美人你怎么还坐着呢偷笑,目标又是272想到了上次默奶奶临幸更衣室的_景默奶奶乃真球迷是也,250652
1990309453,皇马新闻,1706579321,王胖踢球游泳以待ManUtd王者归来,德国总理默克尔探营德国队驻地并与球员共进晚餐好羡慕这样的国家领导人可怜小美人你怎么还坐着呢偷笑,小媳妇真腼腆爱你,250652
1990309453,皇马新闻,1392817094,两荤两素三两饭,德国总理默克尔探营德国队驻地并与球员共进晚餐好羡慕这样的国家领导人可怜小美人你怎么还坐着呢偷笑,就是,250652
1990309453,皇马新闻,1401324377,刘畅Terrence,德国总理默克尔探营德国队驻地并与球员共进晚餐好羡慕这样的国家领导人可怜小美人你怎么还坐着呢偷笑,hahasp的水,250652
1990309453,皇马新闻,1747084640,__一首歌,德国总理默克尔探营德国队驻地并与球员共进晚餐好羡慕这样的国家领导人可怜小美人你怎么还坐着呢偷笑,转发微博,250652
1990309453,皇马新闻,1874656141,Angle范,德国总理默克尔探营德国队驻地并与球员共进晚餐好羡慕这样的国家领导人可怜小美人你怎么还坐着呢偷笑,哈哈,250652
1990309453,皇马新闻,1919517100,莫_里奇,德国总理默克尔探营德国队驻地并与球员共进晚餐好羡慕这样的国家领导人可怜小美人你怎么还坐着呢偷笑,转发微博,250652
1883763621,创意宝贝Miki,1784993504,幸福猫mao,有一天友情和爱情碰见爱情问友情世上有我了为什么还要有你的存在友情笑着说爱情会让人们流泪而友情的存在就是帮人们擦干眼泪朋友就是偶尔会为你担心向你关心替你_心想你开心逗你开心请你放心,转发微博我偶尔也嘟囔几句,524025
1883763621,创意宝贝Miki,1784993504,幸福猫mao,有一天友情和爱情碰见爱情问友情世上有我了为什么还要有你的存在友情笑着说爱情会让人们流泪而友情的存在就是帮人们擦干眼泪朋友就是偶尔会为你担心向你关心替你_心想你开心逗你开心请你放心,希望生活会更美好有点意思,524025
1883763621,创意宝贝Miki,1784991540,find爱天使,有一天友情和爱情碰见爱情问友情世上有我了为什么还要有你的存在友情笑着说爱情会让人们流泪而友情的存在就是帮人们擦干眼泪朋友就是偶尔会为你担心向你关心替你_心想你开心逗你开心请你放心,不要啊omg哈哈哈哈哈笑死我了,524025
1883763621,创意宝贝Miki,1784991540,find爱天使,有一天友情和爱情碰见爱情问友情世上有我了为什么还要有你的存在友情笑着说爱情会让人们流泪而友情的存在就是帮人们擦干眼泪朋友就是偶尔会为你担心向你关心替你_心想你开心逗你开心请你放心,彼此关注一下哈看过了,524025
1883763621,创意宝贝Miki,1785041942,梅汝成,有一天友情和爱情碰见爱情问友情世上有我了为什么还要有你的存在友情笑着说爱情会让人们流泪而友情的存在就是帮人们擦干眼泪朋友就是偶尔会为你担心向你关心替你_心想你开心逗你开心请你放心,嘿嘿有空多发点有趣的博文哦,524025
1883763621,创意宝贝Miki,1785041942,梅汝成,有一天友情和爱情碰见爱情问友情世上有我了为什么还要有你的存在友情笑着说爱情会让人们流泪而友情的存在就是帮人们擦干眼泪朋友就是偶尔会为你担心向你关心替你_心想你开心逗你开心请你放心,嘻嘻嘻没人,524025
1883763621,创意宝贝Miki,1795176214,全民-超人,有一天友情和爱情碰见爱情问友情世上有我了为什么还要有你的存在友情笑着说爱情会让人们流泪而友情的存在就是帮人们擦干眼泪朋友就是偶尔会为你担心向你关心替你_心想你开心逗你开心请你放心,太邪恶了面壁笑死了哈哈,524025
1883763621,创意宝贝Miki,1795176214,全民-超人,有一天友情和爱情碰见爱情问友情世上有我了为什么还要有你的存在友情笑着说爱情会让人们流泪而友情的存在就是帮人们擦干眼泪朋友就是偶尔会为你担心向你关心替你_心想你开心逗你开心请你放心,搞野,524025
1883763621,创意宝贝Miki,1883849251,飞快的瓜牛,有一天友情和爱情碰见爱情问友情世上有我了为什么还要有你的存在友情笑着说爱情会让人们流泪而友情的存在就是帮人们擦干眼泪朋友就是偶尔会为你担心向你关心替你_心想你开心逗你开心请你放心,我在精神上支持你,524025
1883763621,创意宝贝Miki,1883848721,福祥先生,有一天友情和爱情碰见爱情问友情世上有我了为什么还要有你的存在友情笑着说爱情会让人们流泪而友情的存在就是帮人们擦干眼泪朋友就是偶尔会为你担心向你关心替你_心想你开心逗你开心请你放心,留个脚印先,524025
12345949,掘莲池,12345949,掘莲池,神点mark一下,一年好快奥特曼201211111111,1615
12345949,掘莲池,12345949,掘莲池,神点mark一下,哼201111111111,1615
2190450623,微书友,1838829462,Hi尹利,你可曾有过病了一个人扛烦了一个人藏痛了一个人挡街上一个人逛路上一个人想晚上一个人的床慢慢地习惯了一个人的生活变得沉默变得冷落没了想理不想说不想看我不是高傲也不是胡闹只是厌倦了那些随时可能失去的依靠,转发微博,227912
2190450623,微书友,1688853312,晓房子,你可曾有过病了一个人扛烦了一个人藏痛了一个人挡街上一个人逛路上一个人想晚上一个人的床慢慢地习惯了一个人的生活变得沉默变得冷落没了想理不想说不想看我不是高傲也不是胡闹只是厌倦了那些随时可能失去的依靠,常常一个人做这些,227912
2190450623,微书友,1891776803,宠羊,你可曾有过病了一个人扛烦了一个人藏痛了一个人挡街上一个人逛路上一个人想晚上一个人的床慢慢地习惯了一个人的生活变得沉默变得冷落没了想理不想说不想看我不是高傲也不是胡闹只是厌倦了那些随时可能失去的依靠,一个人的生活确实是这样会麻木了的,227912
2190450623,微书友,1745785917,丰饶的天使,你可曾有过病了一个人扛烦了一个人藏痛了一个人挡街上一个人逛路上一个人想晚上一个人的床慢慢地习惯了一个人的生活变得沉默变得冷落没了想理不想说不想看我不是高傲也不是胡闹只是厌倦了那些随时可能失去的依靠,唉,227912
2190450623,微书友,1747002535,烟熏肉松猫猫,你可曾有过病了一个人扛烦了一个人藏痛了一个人挡街上一个人逛路上一个人想晚上一个人的床慢慢地习惯了一个人的生活变得沉默变得冷落没了想理不想说不想看我不是高傲也不是胡闹只是厌倦了那些随时可能失去的依靠,现在还是这样,227912
2190450623,微书友,1781301750,平淡的生活丶平淡_过,你可曾有过病了一个人扛烦了一个人藏痛了一个人挡街上一个人逛路上一个人想晚上一个人的床慢慢地习惯了一个人的生活变得沉默变得冷落没了想理不想说不想看我不是高傲也不是胡闹只是厌倦了那些随时可能失去的依靠,,227912
2190450623,微书友,1968277855,生活就是不断的奋斗,你可曾有过病了一个人扛烦了一个人藏痛了一个人挡街上一个人逛路上一个人想晚上一个人的床慢慢地习惯了一个人的生活变得沉默变得冷落没了想理不想说不想看我不是高傲也不是胡闹只是厌倦了那些随时可能失去的依靠,,227912
2190450623,微书友,1659227692,CUG-FER-VJ-流寒,你可曾有过病了一个人扛烦了一个人藏痛了一个人挡街上一个人逛路上一个人想晚上一个人的床慢慢地习惯了一个人的生活变得沉默变得冷落没了想理不想说不想看我不是高傲也不是胡闹只是厌倦了那些随时可能失去的依靠,转发微博,227912
2190450623,微书友,1740109360,孤独患者-小K,你可曾有过病了一个人扛烦了一个人藏痛了一个人挡街上一个人逛路上一个人想晚上一个人的床慢慢地习惯了一个人的生活变得沉默变得冷落没了想理不想说不想看我不是高傲也不是胡闹只是厌倦了那些随时可能失去的依靠,正处于这个状态,227912
2190450623,微书友,1248280955,J__小白转身当老师,你可曾有过病了一个人扛烦了一个人藏痛了一个人挡街上一个人逛路上一个人想晚上一个人的床慢慢地习惯了一个人的生活变得沉默变得冷落没了想理不想说不想看我不是高傲也不是胡闹只是厌倦了那些随时可能失去的依靠,转发微博,227912
1791671541,泰民家族TaeminFamily,1768074747,岳嘉瑶SHINee,120421金浦赴日泰民3718gram完全被这身影秒杀了小孩去了日本也要加油要好好照顾自己日巡大发收图,左耳也有了啊抓狂,14471
1791671541,泰民家族TaeminFamily,1862617687,溪_ladyCC,120421金浦赴日泰民3718gram完全被这身影秒杀了小孩去了日本也要加油要好好照顾自己日巡大发收图,还没来得及告别我就已经开始想你了,14471
1985551380,全球电影收录,1840213932,Xxh-宏,尼玛被雷劈2次还活着监控记录男子雨夜出行连遭2次雷劈我简直不敢相信我的眼睛被雷连续劈翻在地两次又两次站了起来哥们希望你大难不死必有后福学会了奔雷掌闪电术什么的,其实那个人就是,1607026
1985551380,全球电影收录,1848124911,寂静岭114号,尼玛被雷劈2次还活着监控记录男子雨夜出行连遭2次雷劈我简直不敢相信我的眼睛被雷连续劈翻在地两次又两次站了起来哥们希望你大难不死必有后福学会了奔雷掌闪电术什么的,一般小说里男主人公就这样奇迹般得打通任督二脉从此掌控武林,1607026
1985551380,全球电影收录,1776921957,黑猫小宅,尼玛被雷劈2次还活着监控记录男子雨夜出行连遭2次雷劈我简直不敢相信我的眼睛被雷连续劈翻在地两次又两次站了起来哥们希望你大难不死必有后福学会了奔雷掌闪电术什么的,转发微博,1607026
1985551380,全球电影收录,1785265727,咿咿吆吆QUEEN,尼玛被雷劈2次还活着监控记录男子雨夜出行连遭2次雷劈我简直不敢相信我的眼睛被雷连续劈翻在地两次又两次站了起来哥们希望你大难不死必有后福学会了奔雷掌闪电术什么的,奥特曼威武,1607026
1985551380,全球电影收录,1864043452,windwei,尼玛被雷劈2次还活着监控记录男子雨夜出行连遭2次雷劈我简直不敢相信我的眼睛被雷连续劈翻在地两次又两次站了起来哥们希望你大难不死必有后福学会了奔雷掌闪电术什么的,赞,1607026
1985551380,全球电影收录,1810960567,梁智翔有Xge_style,尼玛被雷劈2次还活着监控记录男子雨夜出行连遭2次雷劈我简直不敢相信我的眼睛被雷连续劈翻在地两次又两次站了起来哥们希望你大难不死必有后福学会了奔雷掌闪电术什么的,笑了汗,1607026
1985551380,全球电影收录,1875443893,清水之岚,尼玛被雷劈2次还活着监控记录男子雨夜出行连遭2次雷劈我简直不敢相信我的眼睛被雷连续劈翻在地两次又两次站了起来哥们希望你大难不死必有后福学会了奔雷掌闪电术什么的,转发微博,1607026
1985551380,全球电影收录,1276178677,尼古拉斯小鱼蛋,尼玛被雷劈2次还活着监控记录男子雨夜出行连遭2次雷劈我简直不敢相信我的眼睛被雷连续劈翻在地两次又两次站了起来哥们希望你大难不死必有后福学会了奔雷掌闪电术什么的,命真大衰,1607026
1985551380,全球电影收录,1810342187,路北的solo,尼玛被雷劈2次还活着监控记录男子雨夜出行连遭2次雷劈我简直不敢相信我的眼睛被雷连续劈翻在地两次又两次站了起来哥们希望你大难不死必有后福学会了奔雷掌闪电术什么的,感恩的心多谢,1607026
1985551380,全球电影收录,1895553432,沛沛东z,尼玛被雷劈2次还活着监控记录男子雨夜出行连遭2次雷劈我简直不敢相信我的眼睛被雷连续劈翻在地两次又两次站了起来哥们希望你大难不死必有后福学会了奔雷掌闪电术什么的,闪电侠,1607026
2334646260,杜晓坦,1768075130,Im克格勃Ars,什邡政府的做法确实严重伤害了人们的心连我qq里那个从来不关心政治与时事的劲舞团网友都把qq签名改成了_卟怕_德催__洇为劳资_早已__,非主流都__了我_感_死勒,10499
2334646260,杜晓坦,1678876034,王阿弯One,什邡政府的做法确实严重伤害了人们的心连我qq里那个从来不关心政治与时事的劲舞团网友都把qq签名改成了_卟怕_德催__洇为劳资_早已__,哼,10499
2334646260,杜晓坦,1839580813,晚立小岑,什邡政府的做法确实严重伤害了人们的心连我qq里那个从来不关心政治与时事的劲舞团网友都把qq签名改成了_卟怕_德催__洇为劳资_早已__,谁能帮我翻译一下,10499
2334646260,杜晓坦,1660662282,基____V,什邡政府的做法确实严重伤害了人们的心连我qq里那个从来不关心政治与时事的劲舞团网友都把qq签名改成了_卟怕_德催__洇为劳资_早已__,凌乱了,10499
2334646260,杜晓坦,1683169612,ArayS,什邡政府的做法确实严重伤害了人们的心连我qq里那个从来不关心政治与时事的劲舞团网友都把qq签名改成了_卟怕_德催__洇为劳资_早已__,,10499
2334646260,杜晓坦,1842983165,王富贵via,什邡政府的做法确实严重伤害了人们的心连我qq里那个从来不关心政治与时事的劲舞团网友都把qq签名改成了_卟怕_德催__洇为劳资_早已__,,10499
2334646260,杜晓坦,1076057590,泉将心思付____知音何处寻,什邡政府的做法确实严重伤害了人们的心连我qq里那个从来不关心政治与时事的劲舞团网友都把qq签名改成了_卟怕_德催__洇为劳资_早已__,哈哈,10499
2334646260,杜晓坦,1076244675,On1y__,什邡政府的做法确实严重伤害了人们的心连我qq里那个从来不关心政治与时事的劲舞团网友都把qq签名改成了_卟怕_德催__洇为劳资_早已__,,10499
2334646260,杜晓坦,1662662294,村逼,什邡政府的做法确实严重伤害了人们的心连我qq里那个从来不关心政治与时事的劲舞团网友都把qq签名改成了_卟怕_德催__洇为劳资_早已__,___簿,10499
2334646260,杜晓坦,1845658790,DoubleVVei,什邡政府的做法确实严重伤害了人们的心连我qq里那个从来不关心政治与时事的劲舞团网友都把qq签名改成了_卟怕_德催__洇为劳资_早已__,_啭____,10499
1869999700,清水琉苏,1659309133,西风雪-,钓鱼岛争端最新消息野田拟赴联大演讲改口称中国钓鱼岛分享自,转发微博,1544
1225422140,史帝文Z,16566559,长觉风雷笔下生,congratul期待新的旅程中收获更美的风景爱你爱你酷酷,哇爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你,8655
1225422140,史帝文Z,35338778,biyiflysky,congratul期待新的旅程中收获更美的风景爱你爱你酷酷,晚安爱你,8655
1225422140,史帝文Z,43943624,冷好白圆润的走吧,congratul期待新的旅程中收获更美的风景爱你爱你酷酷,你们这些人还是好有爱我挺怀恋我们天后神马神马之类的日子,8655
1225422140,史帝文Z,43943624,冷好白圆润的走吧,congratul期待新的旅程中收获更美的风景爱你爱你酷酷,爱你,8655
1225422140,史帝文Z,1658757847,i-am-nobody-no,congratul期待新的旅程中收获更美的风景爱你爱你酷酷,还是蛮怀念你们一起共事的时候为啥强尼宋和_毅不在团队里呢,8655
1225422140,史帝文Z,1659386625,Begins-X1n,congratul期待新的旅程中收获更美的风景爱你爱你酷酷,有爱,8655
1225422140,史帝文Z,1659386625,Begins-X1n,congratul期待新的旅程中收获更美的风景爱你爱你酷酷,爱你,8655
1225422140,史帝文Z,1789225653,Share__不住小野_,congratul期待新的旅程中收获更美的风景爱你爱你酷酷,_你_你,8655
1225422140,史帝文Z,1662671650,UBK_ShineLee小爽,congratul期待新的旅程中收获更美的风景爱你爱你酷酷,,8655
1225422140,史帝文Z,1792479821,我笔V5,congratul期待新的旅程中收获更美的风景爱你爱你酷酷,爱你,8655
1680744787,52祝贺无节cao主唱大人又老一碎V,1678792130,豌豆cri,喉咙痛好像要感冒了有木有紧急补救法,上,3899
1680744787,52祝贺无节cao主唱大人又老一碎V,1678792130,豌豆cri,喉咙痛好像要感冒了有木有紧急补救法,滚激烈点出一身汗就好了偷笑,3899
1195242865,杨幂,1768068237,莎小仙,dayhollywood哈哈兔子耶,只看到了2个字鼻孔,21573684
